AddressID,AddressLine1,AddressLine2,City,StateProvinceID,PostalCode,SpatialLocation,rowguid,ModifiedDate
417,Rosebery,NULL,Lavender Bay,50,2060,0xE6100000010CE6CD6FC7AEEB40C0967F95D133E06240,e60dddf7-8d7f-4adf-bf0e-c1d0fe544768,2013-05-30 00:00:00.000
418,Licensing Account,NULL,Seaford,77,3198,0xE6100000010CFF17C89C991143C069250EDF0F246240,37dc36ca-8da2-4023-95ba-753c565074be,2013-07-31 00:00:00.000
419,Level 99,12 South 10th Avenue,Melbourne,77,3000,0xE6100000010CEA53B44A28E442C01D2C417F4A1F6240,cb4eccce-4a3a-4160-a6a2-365b09efc624,2013-07-31 00:00:00.000
420,Ctrcrt Bus Pk/995-27 Paul St N,NULL,North Ryde,50,2113,0xE6100000010C1FAF2256DFE540C02825869988EA6240,0e10be22-8472-4c7c-9fd1-67ed3ae02966,2013-07-31 00:00:00.000
421,2501 Miller Street,NULL,North Sydney,50,2055,0xE6100000010CB1DA77FF0BE640C03B75B877FBEA6240,8e088d36-2fc4-4e44-a728-57cac5040fdc,2013-07-31 00:00:00.000
422,6 Lord Street,NULL,Matraville,50,2036,0xE6100000010C7724F09F1D0041C07CAEF1C7E9EC6240,a90a98a7-f86d-46dc-a89c-e2961966c211,2013-06-30 00:00:00.000
423,Level 6,538 Climbing Street,Matraville,50,2036,0xE6100000010C7F109E98C4FB40C03735A84523E66240,eeb124ca-c5fc-480d-b8e4-51e3a454278b,2013-06-30 00:00:00.000
424,P.O. Box 990032,NULL,Findon,66,5023,0xE6100000010C7BA64EA8226D41C059306DD0484C6140,db947d96-044d-4a41-8b75-c574107670c9,2013-06-30 00:00:00.000
425,P O Box 72569,NULL,East Brisbane,64,4169,0xE6100000010CB7E52208E6733BC0CF0FAE704E226340,caa03fc3-0618-4114-b499-613fb03e7a3d,2013-07-31 00:00:00.000
426,2nd Floor,55 Lavender Street,Milsons Point,50,2061,0xE6100000010C549D002418EB40C036421586C5E86240,624bc238-c952-4fd5-adbf-d1b0b6b2a53b,2013-06-30 00:00:00.000
427,258 Berry Street,NULL,North Sydney,50,2055,0xE6100000010C3CE6C2506AE940C0DD76B891F1E86240,c0fb6269-8089-4abc-b106-01209acb38cd,2013-06-30 00:00:00.000
428,85 Egerton Street,NULL,Silverwater,50,2264,0xE6100000010CBAD7056D8DE740C06554ACC7E3E16240,bfb2c060-cd27-4543-970c-9fa9bf6b2a65,2013-05-30 00:00:00.000
429,Po Box 25484,NULL,Springwood,50,2777,0xE6100000010C8BF6CB3566D240C0C6EC6E6ADDDA6240,63854033-efa4-4ca7-b7bb-f4d9723d3692,2013-06-30 00:00:00.000
430,Orwith Center,39 Herbert Street,St. Leonards,50,2065,0xE6100000010CB6B439F7E7EE40C06CABB31EB7E66240,2631c7e7-1d67-491e-b2c3-69f65756c1ca,2013-07-31 00:00:00.000
431,Level 7,114 Albert Road,Rhodes,50,2138,0xE6100000010C0A235BA9C2F240C00F8550E2BBE46240,1aace780-e2ca-4f90-b02d-979a5e6d7fe9,2013-07-31 00:00:00.000
432,254a James Street Botany,NULL,Malabar,50,2036,0xE6100000010C4BE5BECE81FD40C04DFF2F7C2BE56240,cbeed2d7-9613-4ed1-8185-88677ce71b37,2014-05-01 00:00:00.000
433,Level 25,96 Lytton Rd.,Melbourne,77,3000,0xE6100000010C9D280A63D6ED42C0FF7C1D77941B6240,3b0d2653-ff4c-46da-ab57-1a46dee02c75,2013-06-30 00:00:00.000
434,Level 25,538 Climbing Street,Rhodes,50,2138,0xE6100000010C9DBB3B9A6DEE40C0CF7E0ABD26E76240,a05d693b-4d07-4aaf-9f3e-2e2207a03a07,2013-07-31 00:00:00.000
435,2253-217 Palmer Street,NULL,Darlinghurst,50,2010,0xE6100000010C9FFB0329A2EE40C092CEF02706E46240,8ec24e8c-c114-4240-80d5-ce7e4bdae4d1,2013-07-31 00:00:00.000
436,4250 Concord Road,NULL,Rhodes,50,2138,0xE6100000010C57D7364B8BE940C0CAFE20AE50E46240,064e2036-faaf-4649-99ce-329eb153a7ab,2013-07-31 00:00:00.000
437,Level 992,56 Pitt Street,Melbourne,77,3000,0xE6100000010CD2E42BE917E642C035B63CBED31E6240,04f64d7d-2e01-4c5f-98b5-b7303099ba1c,2013-05-30 00:00:00.000
438,Level 7,201 Sussex Street,Matraville,50,2036,0xE6100000010CAA4FCF6960FE40C04DFF2F7C2BE56240,50aaa76e-f879-43d4-aec1-d0be284ae49e,2013-07-31 00:00:00.000
439,Level 5,157 Liverpool Street,Rhodes,50,2138,0xE6100000010CBB9871C153F240C0CBF634F261E06240,a60b24c2-7c96-4931-8e77-0b0f42925567,2013-05-30 00:00:00.000
440,No. 6,Millenium Court,Perth,66,6006,0xE6100000010C6C9C7DB022E83FC078357EAF8EEB5C40,2e602e0a-26a7-4aa0-9874-443dc8c8dad7,2013-07-31 00:00:00.000
441,Level 59,NULL,Alexandria,50,2015,0xE6100000010C697AD82969F040C08D5B3B3E52E06240,b9dd0011-99d8-4e95-bbef-4376233ce74f,2013-06-30 00:00:00.000
442,45671 Queens Road Ct.,NULL,Melbourne,77,3000,0xE6100000010CF5EAB80D73EA42C0A0542F7B6F1D6240,99d1c4f8-d318-4d6c-9583-5f13ab84af26,2013-05-30 00:00:00.000
443,Level 7,80 Arthur Street,Newcastle,50,2300,0xE6100000010C2FBAC8430B7140C0D485208F14F46240,5fc64170-ad5f-4196-b732-dedc02d292dc,2013-07-31 00:00:00.000
444,254a Baker Street,Botany,Sydney,50,1002,0xE6100000010CC5413C3897F140C0CDD4A93D56E06240,3e77893c-0831-4a1a-9b6c-df6a01d9d206,2013-07-31 00:00:00.000
445,6388 Lake City Way,NULL,Burnaby,7,V5A 3A6,0xE6100000010CF2B5E0E45C98484097C9C1F8DFB85EC0,53572f25-9133-4a8b-a065-102ff35416ee,2012-07-31 00:00:00.000
446,52560 Free Street,NULL,Toronto,57,M4B 1V7,0xE6100000010C01192A3A42D845401D13034F29D853C0,801a1dfc-5125-486b-aa84-ccbd2ec57ca4,2011-07-01 00:00:00.000
447,22580 Free Street,NULL,Toronto,57,M4B 1V7,0xE6100000010C86F999D3E6D445405B588FA188CF53C0,88cee379-dbb8-433b-b84e-a35e09435500,2012-06-30 00:00:00.000
448,2575 Bloor Street East,NULL,Toronto,57,M4B 1V6,0xE6100000010C7BA6F8AFDCD1454068852A98ECDD53C0,2df6d0ad-0926-4f34-a450-9b1083150cbf,2013-06-30 00:00:00.000
449,Station E,NULL,Chalk Riber,57,K0J 1J0,0xE6100000010C81ECB5A20C0847402BE5FCFBAB5B53C0,8b5a7729-cb75-4303-a607-7f9793b4d94f,2011-07-01 00:00:00.000
450,575 Rue St Amable,NULL,Quebec,63,G1R,0xE6100000010C09F032C346674740A1AED40468C951C0,5f3c345a-6475-41d5-b17b-db8d27733bb1,2012-07-31 00:00:00.000
451,2512-4th Ave Sw,NULL,Calgary,1,T2P 2G8,0xE6100000010C78555C828A7E49403C3C7112FC855CC0,49644f1e-6f90-46d9-8dbb-9db15f0ef7ec,2012-10-30 00:00:00.000
452,55 Lakeshore Blvd East,NULL,Toronto,57,M4B 1V6,0xE6100000010CA880A8690BCE4540D4D3878E4AD053C0,a358652f-0e00-49e6-b6b0-de1099c43506,2011-08-01 00:00:00.000
453,6333 Cote Vertu,NULL,Montreal,63,H1Y 2H7,0xE6100000010C1ADBD7A70DB54640AAB5C74C7E7052C0,355681f2-4d9d-4522-bfa0-105be64394d8,2013-07-31 00:00:00.000
454,3255 Front Street West,NULL,Toronto,57,M4B 1V6,0xE6100000010C09A5840DC2D44540CA19344F35DD53C0,ef4dc57d-8b8b-4074-b5f0-acbef65dbec1,2013-06-30 00:00:00.000
455,2550 Signet Drive,NULL,Weston,57,M9V 4W3,0xE6100000010CEB71673CC8DC4540F265E4C3FBED53C0,43d582cf-e95f-4861-ba60-2dc7121410a6,2012-06-30 00:00:00.000
456,6777 Kingsway,NULL,Burnaby,7,V5H 3Z7,0xE6100000010CC7F63778C8A4484006A9A99F16C75EC0,2f3b383e-08a5-407d-ab1b-a1390e87a888,2012-06-30 00:00:00.000
457,5250-505 Burning St,NULL,Vancouver,7,V7L 4J4,0xE6100000010C56FE4E12F7A748404C0E542E55C35EC0,93f02c61-783d-4f04-8a57-416f25817aba,2012-05-30 00:00:00.000
458,600 Slater Street,NULL,Ottawa,57,K4B 1S2,0xE6100000010C26D11A95B17A46404EC01708CDDF52C0,49f4ee42-e20b-4e66-b43c-a28e9fc63ca0,2011-05-31 00:00:00.000
459,25575 The Queensway,NULL,Etobicoke,57,M9W 3P3,0xE6100000010CF2688B9365DE45402D4A770929E153C0,616235ea-dc36-4c39-bf91-ffe12bb676e0,2011-07-01 00:00:00.000
460,2521 McPherson Street,NULL,Markham,57,L3S 3K2,0xE6100000010CAC8A354CB0EB4540DB75B1EDE0CF53C0,7d6f03ac-5d55-422e-850e-b8743fac81b2,2013-06-30 00:00:00.000
461,2560 Bay Street,NULL,Toronto,57,M4B 1V7,0xE6100000010C380C514997D145401B0F5F188ED253C0,726819a8-1b02-4efd-aeb9-3fd801d9f153,2012-06-30 00:00:00.000
462,630 University Avenue,NULL,Toronto,57,M4B 1V7,0xE6100000010C1D4A454718D345402390FE1FEFD753C0,27d5bdad-647d-4a56-859a-bc6a82af7dcd,2011-07-01 00:00:00.000
463,992 St Clair Ave East,NULL,Toronto,57,M4B 1V7,0xE6100000010C87D094DF5AD14540EBD7098BE8D753C0,d6ed51fa-6dd1-460c-99e0-64ba90f035ae,2011-08-01 00:00:00.000
464,"99, Rue Saint-pierre",NULL,Pnot-Rouge,63,J1E 2T7,0xE6100000010C4EC5D3B623B14640C7251C03ECF851C0,c4a1ee36-8149-46b7-a313-a63010987a8e,2011-05-31 00:00:00.000
465,25245 Rue Sherbrooke Ouest,NULL,Montreal,63,H1Y 2H5,0xE6100000010CCB57355AA4CC46407A070453016A52C0,10ee8c14-2792-4f02-b83d-92511d20470f,2013-05-30 00:00:00.000
466,655-4th Ave S.W.,NULL,Calgary,1,T2P 2G8,0xE6100000010CB65B063BD98E494028D0DBC5387E5CC0,09c5f0ba-7128-4455-832d-0df587248a5a,2011-07-01 00:00:00.000
467,25900-700-9th Ave S.W.,NULL,Calgary,1,T2P 2G8,0xE6100000010C9E9E1B0C9E7C49404D2F3147E4845CC0,13560188-ce4a-470d-9913-49903047d459,2011-10-01 00:00:00.000
468,Po Box 83270,NULL,Vancouver,7,V7L 4J4,0xE6100000010C84AB97D4DBA948409A541165E1B95EC0,c00a5dff-b134-4900-9561-e67eeb425f9f,2013-06-30 00:00:00.000
469,400-25155 West Pender St,NULL,Vancouver,7,V7L 4J4,0xE6100000010CDBF3C39B84AA4840BDF54CB405C45EC0,b81768f9-3b05-43dc-8dde-85ffca00d4de,2013-07-31 00:00:00.000
470,2511 Baker Road,NULL,Toronto,57,M4B 1V7,0xE6100000010C6BA95C0F76D5454064ADFC3D12D253C0,6e934d97-69b9-4fcf-9e4e-56bf94e52986,2011-08-01 00:00:00.000
471,770 Notre Datme Quest Bureau 800,NULL,Montreal,63,H1Y 2H7,0xE6100000010C963E83260DCF4640B63DE4EF0F6352C0,5eda011d-31d1-4dfb-a78c-397b6335f85b,2011-08-01 00:00:00.000
472,250551 Shellbridge Way,NULL,Richmond,7,V6B 3P7,0xE6100000010C571C59C251924840F3475256CCCD5EC0,1a6a1a7b-e208-473d-a8f4-14a89d06fad2,2011-08-01 00:00:00.000
473,595 Burning Street,NULL,Vancouver,7,V7L 4J4,0xE6100000010CE1052959A5AD4840AC342B5FA2C95EC0,0ec83a85-137e-4cf3-b13d-3926277698b2,2011-08-01 00:00:00.000
474,252345 8810th Avenue,NULL,Surrey,7,V3T 4W3,0xE6100000010C25F14B50889D4840CC27457EB4B65EC0,447ca097-077d-4980-a431-8fafad156ced,2011-08-01 00:00:00.000
475,2512-410th Avenue S.W.,NULL,Calgary,1,T2P 2G8,0xE6100000010C7B13D1B5BE8349409AE0900CBA835CC0,ec6c99b9-61e2-4400-8180-208f5a6c7eff,2013-07-31 00:00:00.000
476,258 King Street East,NULL,Toronto,57,M4B 1V7,0xE6100000010C3E8F8E01D2CD45401EC0A7F86AD453C0,90c770a5-a474-43d1-9a67-0f5de336f9dc,2011-07-01 00:00:00.000
477,6th Floor Ferguson Block,NULL,Toronto,57,M4B 1V7,0xE6100000010C86F999D3E6D445400569281616D353C0,39f3b067-2263-4591-abf9-d5210da4f783,2011-07-01 00:00:00.000
478,2545 King Street West,NULL,Toronto,57,M4B 1V7,0xE6100000010CC93203B238DB454064FDA040CEDA53C0,2817a0b7-8985-4527-bb7b-b75f55f4d8de,2011-07-01 00:00:00.000
479,2550 Middlefield Road,NULL,Scarborough,57,M1V 4M2,0xE6100000010C16575E0473F14540880DAD498AD053C0,e60801bf-cfb3-4606-a738-8aa0eb587afb,2011-07-01 00:00:00.000
480,25 First Canadian Place,NULL,Toronto,57,M4B 1V5,0xE6100000010C080FA2839CD74540977ACBB4CCD553C0,07a009b2-1421-4597-ab85-22bce3c82b2c,2011-07-01 00:00:00.000
481,65 Gamelin Street,NULL,Hull,63,8Y,0xE6100000010C7724BA0A07B54640218C2EB21CE952C0,f35e73ba-678f-4a0f-80bc-6385a7a6cb24,2012-06-30 00:00:00.000
482,2500 University Avenue,NULL,Toronto,57,M4B 1V5,0xE6100000010C19DA2A5F00DA45401ED929512AD353C0,197a1735-e89e-4f15-a5f7-feb98b369094,2011-05-31 00:00:00.000
483,955 Green Valley Crescent,NULL,Ottawa,57,K4B 1S1,0xE6100000010CCE72E7A6AAB64640D9EF76490CEF52C0,c6b743c3-f830-43e4-ba58-dd36fc451d14,2013-07-31 00:00:00.000
484,2510 Crew Court,NULL,Montreal,63,H1Y 2H8,0xE6100000010CA68B6647CBC14640024A3484CD6352C0,1f41edc1-7144-4d6b-9cbd-4318c2358fa1,2014-05-01 00:00:00.000
485,"9900-6400 Boul, Taschereau",NULL,Brossard,63,J4Z 1R4,0xE6100000010C4CF76DA17FBC4640A9CC69062A5752C0,7c46d2fc-e31e-402f-a093-4cf18f7f6e54,2012-05-30 00:00:00.000
486,600 Boul. Rene-levesque Ouest,NULL,Montreal,63,H1Y 2H7,0xE6100000010C042358BC63C3464043CAAF79116B52C0,112049e4-64d5-4305-9545-933e89b74f6e,2012-05-30 00:00:00.000
487,9259 - 1110th Avenue Sw,NULL,Calgary,1,T2P 2G8,0xE6100000010CB95DF34F7A804940899FE724AD8E5CC0,275ac976-0d23-4d97-9f58-bb186d1cc089,2012-07-31 00:00:00.000
488,45259 Canada Way,NULL,Burnaby,7,V5G 4S4,0xE6100000010C41FA564D99974840586ED904A9C15EC0,6d2d6846-3f17-474e-8d31-ad3a59c0ceb0,2013-06-30 00:00:00.000
489,9960 King Street E.,NULL,Toronto,57,M4B 1V5,0xE6100000010C0D6D761A7FCD4540210F3EE50BD053C0,eb632e56-4299-4714-9e91-224319bdcb62,2013-06-30 00:00:00.000
490,9979 Bayview Drive,NULL,Barrie,57,L4N,0xE6100000010C78601F0C963446402AD91221C3EC53C0,85d72a98-f631-457c-8fff-04faec508f5d,2012-06-30 00:00:00.000
491,20225 Lansing Ave,NULL,Montreal,63,H1Y 2H7,0xE6100000010C270CF6468EC44640DCE9F498026C52C0,a9b5a261-2463-4489-9951-eacfa29a8231,2013-07-31 00:00:00.000
492,"99954 Boul. Laurier, Local 060, Place",NULL,Sainte-Foy,63,G1W,0xE6100000010C3A1AA10CBA634740E442322AF4D451C0,541cde7c-3f3a-435f-a7b5-f30055dfbc68,2013-07-31 00:00:00.000
493,6th Floor 5250 Main Street,NULL,Winnipeg,31,R3,0xE6100000010C3C12FBAA4DEF48409558BDEC684358C0,ac0e73d8-ff0a-42bd-8502-e19ebac7343f,2013-07-31 00:00:00.000
494,Box 99354 300 Union Street,NULL,Saint John,41,E2P 1E3,0xE6100000010C0F54094FE7A64640D53DA2C4E08350C0,21ff77a8-39dc-44d8-917c-fdd645dbf9eb,2012-05-30 00:00:00.000
495,Suite 800 2530 Slater Street,NULL,Ottawa,57,K4B 1T7,0xE6100000010CAB09A4E723B64640455191B047F152C0,c6633ad5-006d-4967-b97e-7919dd48a700,2012-07-31 00:00:00.000
496,Suite 500 995 W. 11th Avenue,NULL,Mississauga,57,L5A 1H6,0xE6100000010C481C5D94E8C54540D4A5E8A11DE453C0,496c1ad3-2925-4322-8811-890ab6107f67,2013-06-30 00:00:00.000
497,#9900 2700 Production Way,NULL,Burnaby,7,V5A 4X1,0xE6100000010C78E09E12D0AA484044C70100AFB25EC0,aa651b28-0a51-4084-8444-a70cc71bce65,2011-07-01 00:00:00.000
498,25537 Hillside Avenue,NULL,Victoria,7,V8V,0xE6100000010C3A698D5BCC37484029E04047DBCB5EC0,385c24e0-e20c-40c9-bac9-95d70d5b6900,2011-07-01 00:00:00.000
499,Suite 2502 410 Albert Street,NULL,Waterloo,57,N2V,0xE6100000010CFDCD996B86B745404C2CB89E082754C0,44099b0e-03f3-447c-83bf-be4baa010a83,2012-06-30 00:00:00.000
500,5700 Explorer Drive,NULL,Mississauga,57,L4W 5J3,0xE6100000010CA00F15314CD64540210B3194ECE953C0,f6fed7fa-39d9-4a60-a1f5-1622489e55fd,2011-07-01 00:00:00.000
501,965 De La Gauchetiere West,NULL,Montreal,63,H1Y 2H8,0xE6100000010CC4B0BCC574CD4640A99EC6449F5E52C0,acb9c033-18c6-4f02-975e-9c5226b96b72,2011-07-01 00:00:00.000
502,No. 25400 10665 Jasper Avenue,NULL,Edmonton,1,T5,0xE6100000010C07EC7A0365CB4A40058911951B605CC0,51180ca2-6614-46a5-b89c-ef7b0421c847,2012-06-30 00:00:00.000
503,P.O. Box 44000,NULL,Winnipeg,31,R3,0xE6100000010C9D76A4387FF24840EAE5BE90FA4D58C0,c4f3e274-13e1-4a99-8fd3-2c7d3d1ee5a1,2011-07-01 00:00:00.000
504,Suite 99320 255 - 510th Avenue S.W.,NULL,Calgary,1,T2P 2G8,0xE6100000010CB95DF34F7A80494082A134B33C7A5CC0,cff7437f-6830-4797-875b-d9a54ea38975,2011-07-01 00:00:00.000
505,"6400, 888 - 3rd Avenue",NULL,Calgary,1,T2P 2G8,0xE6100000010C1C208911138B4940C5B256A36E845CC0,a6eff2b6-3b11-47ef-ab7e-701e5041c71c,2011-07-01 00:00:00.000
506,255117 - 101 Avenue,NULL,Surrey,7,V3T 4W3,0xE6100000010CC9D94A38089448406D372033DAB25EC0,22895b47-6086-4550-b437-a75dbedfe1d9,2011-07-01 00:00:00.000
507,975 Princess Street,NULL,Kingston,57,7L,0xE6100000010C799EC1A44D21464006B17E13811C53C0,d7849f5f-c042-4fce-8f6b-ba5cd8708e10,2013-07-31 00:00:00.000
508,2900 - 25055 Dunning Street,NULL,Vancouver,7,V7L 4J4,0xE6100000010C80308D61EAA248400FF36ED41EC45EC0,4ee0334f-027c-4036-880f-6e9104e21533,2012-10-30 00:00:00.000
509,Suite 25800 3401 - 10810th Avenue,NULL,Surrey,7,V3T 4W3,0xE6100000010C3B07A3230DA0484057657834B6C15EC0,28c52717-7117-41b6-a5c7-fda60d566163,2011-07-01 00:00:00.000
510,750 Philip Street,NULL,Waterloo,57,N2V,0xE6100000010C903B2D5B2EBF45403836A153C71F54C0,f2b96299-187a-4e52-96de-fe9d1c8ab33f,2011-10-01 00:00:00.000
511,"Bureau 9900 825, Avenue Querbes",NULL,Outremont,63,H1Y 2G5,0xE6100000010C4F44187F24BE464045555E31C06752C0,ef10cf20-a540-4d5c-befd-1b48b7d48402,2012-10-30 00:00:00.000
512,700 Bureau Road,NULL,Montreal,63,H1Y 2H7,0xE6100000010C6C2E0977CEC246404E5D290F016452C0,963f514b-7752-46e8-9742-1fd40a68ea33,2013-07-31 00:00:00.000
513,"253711 Mayfield Place, Unit 150",NULL,Richmond,7,V6B 3P7,0xE6100000010C515904B09DA14840DA088CDF72BE5EC0,c418c2f4-6b32-4404-aab1-e0bec3958c11,2013-07-31 00:00:00.000
514,63 West Beaver Creek,NULL,Richmond Hill,57,L4E 3M5,0xE6100000010CF01C05D909EE45407814D6EA8CD353C0,ad60dba9-3b01-47e9-bb5e-df94d0579f14,2012-07-31 00:00:00.000
515,9900 Ronson Drive,NULL,Etobicoke,57,M9W 3P3,0xE6100000010C05EB2A023ED845403E6793820CE253C0,42242712-6dd2-423f-9b89-c953454e3b09,2012-05-30 00:00:00.000
516,251 Indell Lane,NULL,Brampton,57,L6W 2T7,0xE6100000010C8EA2CEB941D3454018B7E62853E853C0,a1f36994-b5b3-4646-87ea-692a513395ea,2012-06-30 00:00:00.000
517,2573 Dufferin Street,NULL,Toronto,57,M4B 1V5,0xE6100000010C436EC1ECC3E14540661B4641F0DC53C0,97605c5c-8309-44f2-9a98-c5a5709497ff,2011-05-31 00:00:00.000
518,995 Crescent,NULL,Richmond Hill,57,L4E 3M5,0xE6100000010C70D66444E9FB45400C6393865FDC53C0,0b49022d-8b49-4cf6-b0a3-46231cd48441,2013-07-31 00:00:00.000
519,2500-622 5th Ave Sw,NULL,Calgary,1,T2P 2G8,0xE6100000010C946079A9DB8149409D01CB543C835CC0,13754965-6a09-4343-968c-8699c27fdfaa,2012-06-30 00:00:00.000
520,6700 Boul Taschereau,NULL,Brossard,63,J4Z 1C5,0xE6100000010C37720703D6C44640EFEF368F785D52C0,b730eaff-5828-4c8c-86c1-9137f50fca48,2011-08-01 00:00:00.000
521,55 Standish Court,NULL,Mississauga,57,L5B 3V4,0xE6100000010C06568DD243CD4540DE01044E9BE453C0,97c329e2-fa67-4478-aa7b-78a8deecf7ca,2012-07-31 00:00:00.000
522,"43251 Viking Way, Unit 130",NULL,Richmond,7,V6B 3P7,0xE6100000010CA31D2E114A8F484009946D7F5BCD5EC0,842bcbe5-9da5-42d5-a4bb-4197db5b69c7,2012-12-31 00:00:00.000
523,46990 Viking Way,NULL,Richmond,7,V6B 3P7,0xE6100000010C2CA98801669E4840BCE1096AAAB95EC0,85c88cd6-682c-4358-9f8c-5a24f4ccfd98,2011-07-01 00:00:00.000
524,9693 Louis H Lafontaine,NULL,Ville De'anjou,63,J1G 2R3,0xE6100000010CD292B94117BB4640E314F62D6CFD51C0,acc21bd9-fb1b-4764-941b-2fb98aa4eb27,2012-06-30 00:00:00.000
525,69251 Creditview Road,NULL,Mississauga,57,L5B 3V4,0xE6100000010CAAB3114F73CF4540C6387FC012ED53C0,2ca11975-213a-46fb-a0be-2529003074cc,2011-05-31 00:00:00.000
526,251420a 170th Street,NULL,Edmonton,1,T5,0xE6100000010C61DC6B0C04C64A400EEF11D86B5F5CC0,476d80ae-69a0-480d-9df3-8fd0c1095a21,2012-05-30 00:00:00.000
527,252851 Rowan Place,NULL,Richmond,7,V6B 3P7,0xE6100000010CF02748B48DA84840B8F65A3E06C05EC0,11eaee50-8a14-4b81-951e-86701b6f60c0,2012-07-31 00:00:00.000
528,5990 Avebury Road,NULL,Mississauga,57,L5B 3V4,0xE6100000010CF00AFF0C08D74540C4A84B29BCEE53C0,d9928ccc-fc35-435a-8a0f-6887813e0e06,2011-08-01 00:00:00.000
529,254480 River Rd,NULL,Richmond,7,V6B 3P7,0xE6100000010C90FAE96C339E48409A1281BA18CD5EC0,034076fd-cd0e-4ead-864e-8ce7f47d6612,2011-05-31 00:00:00.000
530,Suite #9902,NULL,North York,57,M4C 4K6,0xE6100000010C5AAF68F398DB4540617A8EC086CD53C0,fe36e0c8-ad8a-4d2c-bc53-5d69be5a9ce7,2011-05-31 00:00:00.000
531,"5th Floor, 79 Place D'armes",NULL,Kingston,57,7L,0xE6100000010CAEC69B404B234640F5583D26461A53C0,f6fb5f79-c5fa-4a7c-8d75-6e9243360308,2012-09-30 00:00:00.000
532,#500-75 O'Connor Street,NULL,Ottawa,57,K4B 1S2,0xE6100000010C6D0C5BE69DB3464067E36C852BE652C0,1b58b9bc-a691-4927-bf17-569e4be822f3,2011-10-31 00:00:00.000
533,4400 March Road,NULL,Kanata,57,K2L 1H5,0xE6100000010CDEAA586E56A846402A07F3BDA2FD52C0,43484cd9-ad5b-41f4-a9cc-ddfbac4b5aa5,2011-10-01 00:00:00.000
534,Depot 80,NULL,Sillery,63,G1T,0xE6100000010C56B66CFFBF6C4740EE0DBB4F3FD151C0,3178440d-5c3a-48f2-af6b-0a607774e265,2011-07-01 00:00:00.000
535,250 Kingsbridge Garden Circle,NULL,Mississauga,57,L5B 3V4,0xE6100000010C280E88D6E2D24540B11739C852E553C0,9771494e-9053-40f2-84a5-e0d108deefed,2011-10-01 00:00:00.000
536,No. 2000-25080 Beaver Hall Hill,NULL,Quebec,63,G1R,0xE6100000010C4A075627D36C47405A6C26B5DFD451C0,0c38c439-4562-4e37-8f23-aff2c9005c38,2012-07-31 00:00:00.000
537,No. 25800-130 King Street West,NULL,Toronto,57,M4B 1V5,0xE6100000010C7581430D7ED64540453AF395B5CF53C0,c2bcdaec-366c-489c-bf43-8cc2881179f3,2011-08-01 00:00:00.000
538,25 Danger Street West,Floor 7,Toronto,57,M4B 1V5,0xE6100000010CDF55D1BE2BD845400BBA0D2CA6CB53C0,10b2404c-f0af-409c-af5d-0218beb03d0d,2013-06-30 00:00:00.000
539,"6th Floor, 25st Canadian Place",NULL,Toronto,57,M4B 1V5,0xE6100000010C080FA2839CD74540826A15ED46D453C0,d51784c0-cc77-48c2-8fa6-75405f3e35b9,2011-07-01 00:00:00.000
540,254 Colonnade Road,NULL,Nepean,57,K2J 2W5,0xE6100000010CB4666C27CBA44640C9D9174B07F152C0,1c97f465-f2af-4d34-be8c-7afdad119425,2011-07-01 00:00:00.000
541,25981 College Street,NULL,Montreal,63,H1Y 2H5,0xE6100000010C81C0BA7904C24640849D3AD5126952C0,af56d631-eb1c-4716-a89b-88bc4ae04b93,2012-06-30 00:00:00.000
542,5 place Ville-Marie,NULL,Montreal,63,H1Y 2H7,0xE6100000010C1F3557B4F9B746401D8239D9D05F52C0,b242b256-254b-4624-b3af-bf0058bb0b7b,2012-07-31 00:00:00.000
543,6030 Conroy Road,NULL,Ottawa,57,K4B 1S3,0xE6100000010CEA232D5E2CA74640C6C8087C74E352C0,aa8f3ecb-c454-448b-b774-ff9cdf01e629,2012-07-31 00:00:00.000
544,"30025 Wayburne Drive, Suite 275",NULL,Burnaby,7,V5G 4W1,0xE6100000010C99511CE0B4A048401505F03A2ABB5EC0,4c65a591-c6b0-43d8-8faf-f4b1cb9953e1,2011-08-01 00:00:00.000
545,999 West Georgia St.,NULL,Vancouver,57,V5T 1Y9,0xE6100000010CB30F1188B5A448408FB353C733BD5EC0,9d35f3c2-966e-4b3b-8d29-0e6ab8def01b,2012-07-31 00:00:00.000
546,"250333 Southport Road, S.W.",NULL,Calgary,1,T2P 2G8,0xE6100000010C56526943A0784940F8716985567D5CC0,11d29e3f-d9b2-4e24-ac01-eeba72da4ddf,2013-06-30 00:00:00.000
547,7000 Victoria Park Avenue,NULL,Toronto,57,M4B 1V4,0xE6100000010C1DD196D496D24540BF31399A0DCE53C0,28125ec3-fdc2-45d8-93b3-cd7db2113424,2013-07-31 00:00:00.000
548,63 Free St.,NULL,Toronto,57,M4B 1V4,0xE6100000010CB58343D8D3D94540D67CBA3E5BDA53C0,5649c5d8-1798-4622-95bf-dc7e581284a0,2011-08-01 00:00:00.000
549,609 Evans Avenue,NULL,Toronto,57,M4B 1V4,0xE6100000010C76E7D27569C645405E03B54C89E453C0,dcf9c9b5-a7b6-4383-9480-1f84130b5f8b,2012-07-31 00:00:00.000
550,2520 Flanders Road,NULL,Toronto,57,M4B 1V4,0xE6100000010CDC1AA465E6DA4540FAC2119219D553C0,a1d478e6-76da-445f-a924-0b5dee3c7cbb,2012-06-30 00:00:00.000
